x y z
NaN NaN NaN
0.0593926768 0.399664819 -7.62608947
0.0773298736 0.391112342 -7.63020018
NaN NaN NaN
0.0593926768 0.399664819 -7.62608947
0.0677293515 0.411959183 -7.64509569
NaN NaN NaN
0.0440346144 0.573911295 -7.65905857
0.0320375812 0.560578106 -7.67300735
NaN NaN NaN
0.0440346144 0.573911295 -7.65905857
0.0462725695 0.598335423 -7.6799007
NaN NaN NaN
0.0440346144 0.573911295 -7.65905857
0.0329305504 0.577923678 -7.68653037
NaN NaN NaN
0.148521007 0.413871289 -7.62932314
0.123892491 0.392359625 -7.63032159
NaN NaN NaN
0.148521007 0.413871289 -7.62932314
0.147848164 0.43232596 -7.64769262
NaN NaN NaN
0.148521007 0.413871289 -7.62932314
0.12380315 0.411225349 -7.64844207
NaN NaN NaN
0.0986109401 0.379370951 -7.62380305
0.0773298736 0.391112342 -7.63020018
NaN NaN NaN
0.0986109401 0.379370951 -7.62380305
0.123892491 0.392359625 -7.63032159
NaN NaN NaN
0.0986109401 0.379370951 -7.62380305
0.0982516419 0.397312481 -7.64114564
NaN NaN NaN
0.163458508 0.457340293 -7.63961573
0.147848164 0.43232596 -7.64769262
NaN NaN NaN
0.163458508 0.457340293 -7.63961573
0.162801837 0.474833805 -7.65773215
NaN NaN NaN
0.163458508 0.457340293 -7.63961573
0.147331789 0.45061857 -7.66570111
NaN NaN NaN
0.0863310787 0.615096013 -7.66901626
0.106716636 0.623814569 -7.67799777
NaN NaN NaN
0.0863310787 0.615096013 -7.66901626
0.0641172822 0.615906658 -7.67958261
NaN NaN NaN
0.0863310787 0.615096013 -7.66901626
0.0862950781 0.632838758 -7.68722508
NaN NaN NaN
0.158296303 0.558942747 -7.65904084
0.165535912 0.54145662 -7.66656117
NaN NaN NaN
0.158296303 0.558942747 -7.65904084
0.158250793 0.575922384 -7.67706564
NaN NaN NaN
0.158296303 0.558942747 -7.65904084
0.16527505 0.558787431 -7.68471322
NaN NaN NaN
0.043088949 0.432915335 -7.63737202
0.0677293515 0.411959183 -7.64509569
NaN NaN NaN
0.043088949 0.432915335 -7.63737202
0.0435079004 0.447267263 -7.6526452
NaN NaN NaN
0.043088949 0.432915335 -7.63737202
0.0569387502 0.431734967 -7.65538017
NaN NaN NaN
-0.0568482058 0.395888638 -7.63098168
0.0 0.419408777 -7.63621888
NaN NaN NaN
-0.0568482058 0.395888638 -7.63098168
0.0 0.410990357 -7.6820525
NaN NaN NaN
-0.0568482058 0.395888638 -7.63098168
-0.0624824695 0.384578985 -7.67934587
NaN NaN NaN
0.167729729 0.49686716 -7.6491728
0.162801837 0.474833805 -7.65773215
NaN NaN NaN
0.167729729 0.49686716 -7.6491728
0.167298298 0.514011687 -7.6670155
NaN NaN NaN
0.167729729 0.49686716 -7.6491728
0.162142379 0.492293576 -7.675811
NaN NaN NaN
0.0773298736 0.391112342 -7.63020018
0.0982516419 0.397312481 -7.64114564
NaN NaN NaN
0.0773298736 0.391112342 -7.63020018
0.0677293515 0.411959183 -7.64509569
NaN NaN NaN
0.123892491 0.392359625 -7.63032159
0.0982516419 0.397312481 -7.64114564
NaN NaN NaN
0.123892491 0.392359625 -7.63032159
0.12380315 0.411225349 -7.64844207
NaN NaN NaN
0.0 0.419408777 -7.63621888
0.0136806576 0.3983937 -7.6445465
NaN NaN NaN
0.0 0.419408777 -7.63621888
0.0 0.410990357 -7.6820525
NaN NaN NaN
0.0324803848 0.468788494 -7.64625689
0.0435079004 0.447267263 -7.6526452
NaN NaN NaN
0.0324803848 0.468788494 -7.64625689
0.0325503538 0.483446276 -7.66209165
NaN NaN NaN
0.0324803848 0.468788494 -7.64625689
0.0439450855 0.461941025 -7.66822691
NaN NaN NaN
0.127453328 0.609612696 -7.67202967
0.143949148 0.595440077 -7.67258398
NaN NaN NaN
0.127453328 0.609612696 -7.67202967
0.106716636 0.623814569 -7.67799777
NaN NaN NaN
0.127453328 0.609612696 -7.67202967
0.127946161 0.626322422 -7.68977435
NaN NaN NaN
0.127453328 0.609612696 -7.67202967
0.144178771 0.612284162 -7.69055184
NaN NaN NaN
0.0283668103 0.504321742 -7.65404756
0.0285358459 0.529743936 -7.66279893
NaN NaN NaN
0.0283668103 0.504321742 -7.65404756
0.0325503538 0.483446276 -7.66209165
NaN NaN NaN
0.0283668103 0.504321742 -7.65404756
0.0280926898 0.519583321 -7.66993291
NaN NaN NaN
0.0283668103 0.504321742 -7.65404756
0.0325433537 0.498581321 -7.67807757
NaN NaN NaN
0.0348180613 0.365121416 -7.62952614
0.0136806576 0.3983937 -7.6445465
NaN NaN NaN
0.0348180613 0.365121416 -7.62952614
0.0437492065 0.35299685 -7.6693389
NaN NaN NaN
0.143949148 0.595440077 -7.67258398
0.158250793 0.575922384 -7.67706564
NaN NaN NaN
0.143949148 0.595440077 -7.67258398
0.144178771 0.612284162 -7.69055184
NaN NaN NaN
0.143949148 0.595440077 -7.67258398
0.158240317 0.592805314 -7.6950868
NaN NaN NaN
0.106716636 0.623814569 -7.67799777
0.0862950781 0.632838758 -7.68722508
NaN NaN NaN
0.106716636 0.623814569 -7.67799777
0.127946161 0.626322422 -7.68977435
NaN NaN NaN
0.106716636 0.623814569 -7.67799777
0.107078415 0.640546148 -7.69538393
NaN NaN NaN
0.0285358459 0.529743936 -7.66279893
0.0280926898 0.519583321 -7.66993291
NaN NaN NaN
0.0285358459 0.529743936 -7.66279893
0.0281593322 0.545489391 -7.67915267
NaN NaN NaN
0.0641172822 0.615906658 -7.67958261
0.0462725695 0.598335423 -7.6799007
NaN NaN NaN
0.0641172822 0.615906658 -7.67958261
0.0862950781 0.632838758 -7.68722508
NaN NaN NaN
0.0641172822 0.615906658 -7.67958261
0.0625183524 0.633241364 -7.69826068
NaN NaN NaN
0.0641172822 0.615906658 -7.67958261
0.0450458687 0.615526618 -7.69866502
NaN NaN NaN
0.165535912 0.54145662 -7.66656117
0.167298298 0.514011687 -7.6670155
NaN NaN NaN
0.165535912 0.54145662 -7.66656117
0.16527505 0.558787431 -7.68471322
NaN NaN NaN
0.165535912 0.54145662 -7.66656117
0.166866867 0.531156213 -7.6848582
NaN NaN NaN
0.0982516419 0.397312481 -7.64114564
0.0677293515 0.411959183 -7.64509569
NaN NaN NaN
0.0982516419 0.397312481 -7.64114564
0.12380315 0.411225349 -7.64844207
NaN NaN NaN
0.0982516419 0.397312481 -7.64114564
0.0978923436 0.415254011 -7.65848824
NaN NaN NaN
0.147848164 0.43232596 -7.64769262
0.12380315 0.411225349 -7.64844207
NaN NaN NaN
0.147848164 0.43232596 -7.64769262
0.147331789 0.45061857 -7.66570111
NaN NaN NaN
0.147848164 0.43232596 -7.64769262
0.123145737 0.429692513 -7.666472
NaN NaN NaN
0.0677293515 0.411959183 -7.64509569
0.0569387502 0.431734967 -7.65538017
NaN NaN NaN
0.0677293515 0.411959183 -7.64509569
0.0978923436 0.415254011 -7.65848824
NaN NaN NaN
0.0677293515 0.411959183 -7.64509569
0.0757028563 0.428960868 -7.66640541
NaN NaN NaN
0.0320375812 0.560578106 -7.67300735
0.0281593322 0.545489391 -7.67915267
NaN NaN NaN
0.0320375812 0.560578106 -7.67300735
0.0329305504 0.577923678 -7.68653037
NaN NaN NaN
0.0320375812 0.560578106 -7.67300735
0.0277751779 0.561554372 -7.69583829
NaN NaN NaN
0.0462725695 0.598335423 -7.6799007
0.0329305504 0.577923678 -7.68653037
NaN NaN NaN
0.0462725695 0.598335423 -7.6799007
0.0450458687 0.615526618 -7.69866502
NaN NaN NaN
0.0462725695 0.598335423 -7.6799007
0.033033045 0.596093697 -7.70350781
NaN NaN NaN
0.0435079004 0.447267263 -7.6526452
0.0569387502 0.431734967 -7.65538017
NaN NaN NaN
0.0435079004 0.447267263 -7.6526452
0.0439450855 0.461941025 -7.66822691
NaN NaN NaN
0.0435079004 0.447267263 -7.6526452
0.0614767583 0.44282411 -7.67063041
NaN NaN NaN
0.162801837 0.474833805 -7.65773215
0.147331789 0.45061857 -7.66570111
NaN NaN NaN
0.162801837 0.474833805 -7.65773215
0.162142379 0.492293576 -7.675811
NaN NaN NaN
0.162801837 0.474833805 -7.65773215
0.149077792 0.469895843 -7.68155856
NaN NaN NaN
0.0136806576 0.3983937 -7.6445465
0.0437492065 0.35299685 -7.6693389
NaN NaN NaN
0.0136806576 0.3983937 -7.6445465
0.0 0.410990357 -7.6820525
NaN NaN NaN
0.0136806576 0.3983937 -7.6445465
0.00747118382 0.400030553 -7.68378663
NaN NaN NaN
0.0862950781 0.632838758 -7.68722508
0.107078415 0.640546148 -7.69538393
NaN NaN NaN
0.0862950781 0.632838758 -7.68722508
0.0625183524 0.633241364 -7.69826068
NaN NaN NaN
0.0862950781 0.632838758 -7.68722508
0.0870786103 0.650685352 -7.70539854
NaN NaN NaN
0.158250793 0.575922384 -7.67706564
0.16527505 0.558787431 -7.68471322
NaN NaN NaN
0.158250793 0.575922384 -7.67706564
0.158240317 0.592805314 -7.6950868
NaN NaN NaN
0.158250793 0.575922384 -7.67706564
0.165014482 0.576053404 -7.70280063
NaN NaN NaN
0.0325503538 0.483446276 -7.66209165
0.0439450855 0.461941025 -7.66822691
NaN NaN NaN
0.0325503538 0.483446276 -7.66209165
0.0325433537 0.498581321 -7.67807757
NaN NaN NaN
0.0325503538 0.483446276 -7.66209165
0.0421683385 0.477232762 -7.68051941
NaN NaN NaN
0.167298298 0.514011687 -7.6670155
0.162142379 0.492293576 -7.675811
NaN NaN NaN
0.167298298 0.514011687 -7.6670155
0.166866867 0.531156213 -7.6848582
NaN NaN NaN
0.167298298 0.514011687 -7.6670155
0.161480061 0.509718946 -7.69385153
NaN NaN NaN
0.12380315 0.411225349 -7.64844207
0.0978923436 0.415254011 -7.65848824
NaN NaN NaN
0.12380315 0.411225349 -7.64844207
0.123145737 0.429692513 -7.666472
NaN NaN NaN
0.0280926898 0.519583321 -7.66993291
0.0281593322 0.545489391 -7.67915267
NaN NaN NaN
0.0280926898 0.519583321 -7.66993291
0.0325433537 0.498581321 -7.67807757
NaN NaN NaN
0.0280926898 0.519583321 -7.66993291
0.0278127854 0.535166923 -7.68615345
NaN NaN NaN
0.0280926898 0.519583321 -7.66993291
0.0324554574 0.514175859 -7.69422039
NaN NaN NaN
0.127946161 0.626322422 -7.68977435
0.107078415 0.640546148 -7.69538393
NaN NaN NaN
0.127946161 0.626322422 -7.68977435
0.144178771 0.612284162 -7.69055184
NaN NaN NaN
0.127946161 0.626322422 -7.68977435
0.128172098 0.6431648 -7.70748339
NaN NaN NaN
0.127946161 0.626322422 -7.68977435
0.144496378 0.62902048 -7.70853124
NaN NaN NaN
0.0569387502 0.431734967 -7.65538017
0.0757028563 0.428960868 -7.66640541
NaN NaN NaN
0.0569387502 0.431734967 -7.65538017
0.0614767583 0.44282411 -7.67063041
NaN NaN NaN
0.107078415 0.640546148 -7.69538393
0.0870786103 0.650685352 -7.70539854
NaN NaN NaN
0.107078415 0.640546148 -7.69538393
0.128172098 0.6431648 -7.70748339
NaN NaN NaN
0.107078415 0.640546148 -7.69538393
0.107063053 0.65728692 -7.7127039
NaN NaN NaN
0.0281593322 0.545489391 -7.67915267
0.0278127854 0.535166923 -7.68615345
NaN NaN NaN
0.0281593322 0.545489391 -7.67915267
0.0277751779 0.561554372 -7.69583829
NaN NaN NaN
0.144178771 0.612284162 -7.69055184
0.158240317 0.592805314 -7.6950868
NaN NaN NaN
0.144178771 0.612284162 -7.69055184
0.144496378 0.62902048 -7.70853124
NaN NaN NaN
0.144178771 0.612284162 -7.69055184
0.158277348 0.60955599 -7.7131055
NaN NaN NaN
0.0329305504 0.577923678 -7.68653037
0.0277751779 0.561554372 -7.69583829
NaN NaN NaN
0.0329305504 0.577923678 -7.68653037
0.033033045 0.596093697 -7.70350781
NaN NaN NaN
0.0329305504 0.577923678 -7.68653037
0.0273834727 0.577935126 -7.71285187
NaN NaN NaN
0.0978923436 0.415254011 -7.65848824
0.0757028563 0.428960868 -7.66640541
NaN NaN NaN
0.0978923436 0.415254011 -7.65848824
0.123145737 0.429692513 -7.666472
NaN NaN NaN
0.0978923436 0.415254011 -7.65848824
0.0975330453 0.433195541 -7.67583083
NaN NaN NaN
0.0625183524 0.633241364 -7.69826068
0.0450458687 0.615526618 -7.69866502
NaN NaN NaN
0.0625183524 0.633241364 -7.69826068
0.0870786103 0.650685352 -7.70539854
NaN NaN NaN
0.0625183524 0.633241364 -7.69826068
0.0610922344 0.649934372 -7.71619186
NaN NaN NaN
0.0625183524 0.633241364 -7.69826068
0.0436351057 0.632377084 -7.71739656
NaN NaN NaN
0.16527505 0.558787431 -7.68471322
0.166866867 0.531156213 -7.6848582
NaN NaN NaN
0.16527505 0.558787431 -7.68471322
0.165014482 0.576053404 -7.70280063
NaN NaN NaN
0.16527505 0.558787431 -7.68471322
0.166435436 0.54830074 -7.7027009
NaN NaN NaN
0.0439450855 0.461941025 -7.66822691
0.0614767583 0.44282411 -7.67063041
NaN NaN NaN
0.0439450855 0.461941025 -7.66822691
0.0421683385 0.477232762 -7.68051941
NaN NaN NaN
0.0439450855 0.461941025 -7.66822691
0.0594467117 0.461522315 -7.68729409
NaN NaN NaN
0.147331789 0.45061857 -7.66570111
0.123145737 0.429692513 -7.666472
NaN NaN NaN
0.147331789 0.45061857 -7.66570111
0.149077792 0.469895843 -7.68155856
NaN NaN NaN
0.147331789 0.45061857 -7.66570111
0.119569404 0.446353532 -7.68411614
NaN NaN NaN
0.0450458687 0.615526618 -7.69866502
0.033033045 0.596093697 -7.70350781
NaN NaN NaN
0.0450458687 0.615526618 -7.69866502
0.0436351057 0.632377084 -7.71739656
NaN NaN NaN
0.0450458687 0.615526618 -7.69866502
0.0324859865 0.612794582 -7.72098283
NaN NaN NaN
0.162142379 0.492293576 -7.675811
0.149077792 0.469895843 -7.68155856
NaN NaN NaN
0.162142379 0.492293576 -7.675811
0.161480061 0.509718946 -7.69385153
NaN NaN NaN
0.162142379 0.492293576 -7.675811
0.145744207 0.485994055 -7.70128702
NaN NaN NaN
0.0325433537 0.498581321 -7.67807757
0.0421683385 0.477232762 -7.68051941
NaN NaN NaN
0.0325433537 0.498581321 -7.67807757
0.0324554574 0.514175859 -7.69422039
NaN NaN NaN
0.0325433537 0.498581321 -7.67807757
0.0519325956 0.48366118 -7.70140381
NaN NaN NaN
0.0870786103 0.650685352 -7.70539854
0.107063053 0.65728692 -7.7127039
NaN NaN NaN
0.0870786103 0.650685352 -7.70539854
0.0610922344 0.649934372 -7.71619186
NaN NaN NaN
0.0870786103 0.650685352 -7.70539854
0.0880454476 0.66832052 -7.72335749
NaN NaN NaN
0.158240317 0.592805314 -7.6950868
0.165014482 0.576053404 -7.70280063
NaN NaN NaN
0.158240317 0.592805314 -7.6950868
0.158277348 0.60955599 -7.7131055
NaN NaN NaN
0.158240317 0.592805314 -7.6950868
0.16475415 0.593254286 -7.72082301
NaN NaN NaN
0.0278127854 0.535166923 -7.68615345
0.0277751779 0.561554372 -7.69583829
NaN NaN NaN
0.0278127854 0.535166923 -7.68615345
0.0324554574 0.514175859 -7.69422039
NaN NaN NaN
0.0278127854 0.535166923 -7.68615345
0.0275271545 0.551069344 -7.70270583
NaN NaN NaN
0.0278127854 0.535166923 -7.68615345
0.0323692799 0.530077991 -7.71067938
NaN NaN NaN
0.0757028563 0.428960868 -7.66640541
0.0614767583 0.44282411 -7.67063041
NaN NaN NaN
0.0757028563 0.428960868 -7.66640541
0.0975330453 0.433195541 -7.67583083
NaN NaN NaN
0.0757028563 0.428960868 -7.66640541
0.081368093 0.446729107 -7.68606222
NaN NaN NaN
0.123145737 0.429692513 -7.666472
0.0975330453 0.433195541 -7.67583083
NaN NaN NaN
0.123145737 0.429692513 -7.666472
0.119569404 0.446353532 -7.68411614
NaN NaN NaN
0.166866867 0.531156213 -7.6848582
0.161480061 0.509718946 -7.69385153
NaN NaN NaN
0.166866867 0.531156213 -7.6848582
0.166435436 0.54830074 -7.7027009
NaN NaN NaN
0.166866867 0.531156213 -7.6848582
0.160814809 0.527109243 -7.71185299
NaN NaN NaN
0.0614767583 0.44282411 -7.67063041
0.0594467117 0.461522315 -7.68729409
NaN NaN NaN
0.0614767583 0.44282411 -7.67063041
0.081368093 0.446729107 -7.68606222
NaN NaN NaN
0.128172098 0.6431648 -7.70748339
0.107063053 0.65728692 -7.7127039
NaN NaN NaN
0.128172098 0.6431648 -7.70748339
0.144496378 0.62902048 -7.70853124
NaN NaN NaN
0.128172098 0.6431648 -7.70748339
0.127912538 0.66033252 -7.72519401
NaN NaN NaN
0.128172098 0.6431648 -7.70748339
0.144874823 0.645588132 -7.72642971
NaN NaN NaN
0.0277751779 0.561554372 -7.69583829
0.0275271545 0.551069344 -7.70270583
NaN NaN NaN
0.0277751779 0.561554372 -7.69583829
0.0273834727 0.577935126 -7.71285187
NaN NaN NaN
0.0421683385 0.477232762 -7.68051941
0.0594467117 0.461522315 -7.68729409
NaN NaN NaN
0.0421683385 0.477232762 -7.68051941
0.0519325956 0.48366118 -7.70140381
NaN NaN NaN
0.107063053 0.65728692 -7.7127039
0.0880454476 0.66832052 -7.72335749
NaN NaN NaN
0.107063053 0.65728692 -7.7127039
0.127912538 0.66033252 -7.72519401
NaN NaN NaN
0.107063053 0.65728692 -7.7127039
0.106601031 0.674370045 -7.73028069
NaN NaN NaN
0.144496378 0.62902048 -7.70853124
0.158277348 0.60955599 -7.7131055
NaN NaN NaN
0.144496378 0.62902048 -7.70853124
0.144874823 0.645588132 -7.72642971
NaN NaN NaN
0.144496378 0.62902048 -7.70853124
0.158365073 0.626143299 -7.73110751
NaN NaN NaN
0.033033045 0.596093697 -7.70350781
0.0273834727 0.577935126 -7.71285187
NaN NaN NaN
0.033033045 0.596093697 -7.70350781
0.0324859865 0.612794582 -7.72098283
NaN NaN NaN
0.033033045 0.596093697 -7.70350781
0.0269843224 0.594627226 -7.73018883
NaN NaN NaN
0.149077792 0.469895843 -7.68155856
0.119569404 0.446353532 -7.68411614
NaN NaN NaN
0.149077792 0.469895843 -7.68155856
0.145744207 0.485994055 -7.70128702
NaN NaN NaN
0.149077792 0.469895843 -7.68155856
0.121870585 0.465469676 -7.70139636
NaN NaN NaN
0.0975330453 0.433195541 -7.67583083
0.119569404 0.446353532 -7.68411614
NaN NaN NaN
0.0975330453 0.433195541 -7.67583083
0.081368093 0.446729107 -7.68606222
NaN NaN NaN
0.0975330453 0.433195541 -7.67583083
0.097173747 0.45113707 -7.69317342
NaN NaN NaN
0.0610922344 0.649934372 -7.71619186
0.0880454476 0.66832052 -7.72335749
NaN NaN NaN
0.0610922344 0.649934372 -7.71619186
0.0436351057 0.632377084 -7.71739656
NaN NaN NaN
0.0610922344 0.649934372 -7.71619186
0.0600758824 0.666787525 -7.73399039
NaN NaN NaN
0.0610922344 0.649934372 -7.71619186
0.0426331281 0.649315955 -7.73564109
NaN NaN NaN
0.165014482 0.576053404 -7.70280063
0.166435436 0.54830074 -7.7027009
NaN NaN NaN
0.165014482 0.576053404 -7.70280063
0.16475415 0.593254286 -7.72082301
NaN NaN NaN
0.165014482 0.576053404 -7.70280063
0.166004005 0.565445266 -7.72054361
NaN NaN NaN
0.0324554574 0.514175859 -7.69422039
0.0519325956 0.48366118 -7.70140381
NaN NaN NaN
0.0324554574 0.514175859 -7.69422039
0.0323692799 0.530077991 -7.71067938
NaN NaN NaN
0.0324554574 0.514175859 -7.69422039
0.0511054614 0.503307134 -7.71998459
NaN NaN NaN
0.161480061 0.509718946 -7.69385153
0.145744207 0.485994055 -7.70128702
NaN NaN NaN
0.161480061 0.509718946 -7.69385153
0.160814809 0.527109243 -7.71185299
NaN NaN NaN
0.161480061 0.509718946 -7.69385153
0.147247478 0.505121641 -7.71746469
NaN NaN NaN
0.0275271545 0.551069344 -7.70270583
0.0273834727 0.577935126 -7.71285187
NaN NaN NaN
0.0275271545 0.551069344 -7.70270583
0.0323692799 0.530077991 -7.71067938
NaN NaN NaN
0.0275271545 0.551069344 -7.70270583
0.0272358667 0.567286707 -7.71958603
NaN NaN NaN
0.0275271545 0.551069344 -7.70270583
0.0336916258 0.544009392 -7.72950147
NaN NaN NaN
0.0880454476 0.66832052 -7.72335749
0.106601031 0.674370045 -7.73028069
NaN NaN NaN
0.0880454476 0.66832052 -7.72335749
0.0600758824 0.666787525 -7.73399039
NaN NaN NaN
0.0880454476 0.66832052 -7.72335749
0.0881904358 0.685613819 -7.74110383
NaN NaN NaN
0.0436351057 0.632377084 -7.71739656
0.0324859865 0.612794582 -7.72098283
NaN NaN NaN
0.0436351057 0.632377084 -7.71739656
0.0426331281 0.649315955 -7.73564109
NaN NaN NaN
0.0436351057 0.632377084 -7.71739656
0.0319083586 0.62985014 -7.738887
NaN NaN NaN
0.158277348 0.60955599 -7.7131055
0.16475415 0.593254286 -7.72082301
NaN NaN NaN
0.158277348 0.60955599 -7.7131055
0.158365073 0.626143299 -7.73110751
NaN NaN NaN
0.158277348 0.60955599 -7.7131055
0.164493996 0.6103898 -7.73877992
NaN NaN NaN
0.0594467117 0.461522315 -7.68729409
0.081368093 0.446729107 -7.68606222
NaN NaN NaN
0.0594467117 0.461522315 -7.68729409
0.0519325956 0.48366118 -7.70140381
NaN NaN NaN
0.0594467117 0.461522315 -7.68729409
0.0792400967 0.464859375 -7.70295851
NaN NaN NaN
0.119569404 0.446353532 -7.68411614
0.097173747 0.45113707 -7.69317342
NaN NaN NaN
0.119569404 0.446353532 -7.68411614
0.121870585 0.465469676 -7.70139636
NaN NaN NaN
0.166435436 0.54830074 -7.7027009
0.160814809 0.527109243 -7.71185299
NaN NaN NaN
0.166435436 0.54830074 -7.7027009
0.166004005 0.565445266 -7.72054361
NaN NaN NaN
0.166435436 0.54830074 -7.7027009
0.160146547 0.544463784 -7.72981458
NaN NaN NaN
0.081368093 0.446729107 -7.68606222
0.097173747 0.45113707 -7.69317342
NaN NaN NaN
0.081368093 0.446729107 -7.68606222
0.0792400967 0.464859375 -7.70295851
NaN NaN NaN
0.0437492065 0.35299685 -7.6693389
0.00747118382 0.400030553 -7.68378663
NaN NaN NaN
0.0437492065 0.35299685 -7.6693389
0.086955913 0.337323114 -7.68004034
NaN NaN NaN
0.0437492065 0.35299685 -7.6693389
0.0377217651 0.352341943 -7.71555137
NaN NaN NaN
0.127912538 0.66033252 -7.72519401
0.106601031 0.674370045 -7.73028069
NaN NaN NaN
0.127912538 0.66033252 -7.72519401
0.144874823 0.645588132 -7.72642971
NaN NaN NaN
0.127912538 0.66033252 -7.72519401
0.127251298 0.677898396 -7.74304086
NaN NaN NaN
0.127912538 0.66033252 -7.72519401
0.145230151 0.661993434 -7.74414532
NaN NaN NaN
0.0 0.410990357 -7.6820525
-0.0624824695 0.384578985 -7.67934587
NaN NaN NaN
0.0 0.410990357 -7.6820525
0.00747118382 0.400030553 -7.68378663
NaN NaN NaN
0.0 0.410990357 -7.6820525
0.0 0.402 -7.731
NaN NaN NaN
0.0273834727 0.577935126 -7.71285187
0.0272358667 0.567286707 -7.71958603
NaN NaN NaN
0.0273834727 0.577935126 -7.71285187
0.0269843224 0.594627226 -7.73018883
NaN NaN NaN
0.106601031 0.674370045 -7.73028069
0.0881904358 0.685613819 -7.74110383
NaN NaN NaN
0.106601031 0.674370045 -7.73028069
0.127251298 0.677898396 -7.74304086
NaN NaN NaN
0.106601031 0.674370045 -7.73028069
0.109842267 0.691130624 -7.74845538
NaN NaN NaN
0.0324859865 0.612794582 -7.72098283
0.0269843224 0.594627226 -7.73018883
NaN NaN NaN
0.0324859865 0.612794582 -7.72098283
0.0319083586 0.62985014 -7.738887
NaN NaN NaN
0.0324859865 0.612794582 -7.72098283
0.0265778492 0.611625559 -7.74784386
NaN NaN NaN
-0.0624824695 0.384578985 -7.67934587
-0.108118428 0.362650049 -7.69233734
NaN NaN NaN
-0.0624824695 0.384578985 -7.67934587
-0.0675939798 0.374318654 -7.72322278
NaN NaN NaN
-0.0624824695 0.384578985 -7.67934587
0.0 0.402 -7.731
NaN NaN NaN
0.144874823 0.645588132 -7.72642971
0.158365073 0.626143299 -7.73110751
NaN NaN NaN
0.144874823 0.645588132 -7.72642971
0.145230151 0.661993434 -7.74414532
NaN NaN NaN
0.144874823 0.645588132 -7.72642971
0.158465288 0.6425918 -7.74902526
NaN NaN NaN
0.00747118382 0.400030553 -7.68378663
0.0377217651 0.352341943 -7.71555137
NaN NaN NaN
0.00747118382 0.400030553 -7.68378663
0.0 0.402 -7.731
NaN NaN NaN
0.097173747 0.45113707 -7.69317342
0.121870585 0.465469676 -7.70139636
NaN NaN NaN
0.097173747 0.45113707 -7.69317342
0.0792400967 0.464859375 -7.70295851
NaN NaN NaN
0.097173747 0.45113707 -7.69317342
0.0968144488 0.4690786 -7.71051601
NaN NaN NaN
0.0519325956 0.48366118 -7.70140381
0.0792400967 0.464859375 -7.70295851
NaN NaN NaN
0.0519325956 0.48366118 -7.70140381
0.0511054614 0.503307134 -7.71998459
NaN NaN NaN
0.0519325956 0.48366118 -7.70140381
0.0784647148 0.483011478 -7.72035775
NaN NaN NaN
0.145744207 0.485994055 -7.70128702
0.121870585 0.465469676 -7.70139636
NaN NaN NaN
0.145744207 0.485994055 -7.70128702
0.147247478 0.505121641 -7.71746469
NaN NaN NaN
0.145744207 0.485994055 -7.70128702
0.118845575 0.482629435 -7.71923258
NaN NaN NaN
0.0600758824 0.666787525 -7.73399039
0.0881904358 0.685613819 -7.74110383
NaN NaN NaN
0.0600758824 0.666787525 -7.73399039
0.0426331281 0.649315955 -7.73564109
NaN NaN NaN
0.0600758824 0.666787525 -7.73399039
0.0627926221 0.686439117 -7.75188923
NaN NaN NaN
0.0600758824 0.666787525 -7.73399039
0.0418957727 0.666366732 -7.75360354
NaN NaN NaN
0.16475415 0.593254286 -7.72082301
0.166004005 0.565445266 -7.72054361
NaN NaN NaN
0.16475415 0.593254286 -7.72082301
0.164493996 0.6103898 -7.73877992
NaN NaN NaN
0.16475415 0.593254286 -7.72082301
0.165572574 0.582589793 -7.73838631
NaN NaN NaN
0.0323692799 0.530077991 -7.71067938
0.0511054614 0.503307134 -7.71998459
NaN NaN NaN
0.0323692799 0.530077991 -7.71067938
0.0336916258 0.544009392 -7.72950147
NaN NaN NaN
0.0323692799 0.530077991 -7.71067938
0.051836022 0.519613176 -7.73708457
NaN NaN NaN
0.0272358667 0.567286707 -7.71958603
0.0269843224 0.594627226 -7.73018883
NaN NaN NaN
0.0272358667 0.567286707 -7.71958603
0.0336916258 0.544009392 -7.72950147
NaN NaN NaN
0.0272358667 0.567286707 -7.71958603
0.0269390042 0.583814444 -7.73678929
NaN NaN NaN
0.0272358667 0.567286707 -7.71958603
0.032203394 0.562784657 -7.74452395
NaN NaN NaN
0.160814809 0.527109243 -7.71185299
0.147247478 0.505121641 -7.71746469
NaN NaN NaN
0.160814809 0.527109243 -7.71185299
0.160146547 0.544463784 -7.72981458
NaN NaN NaN
0.160814809 0.527109243 -7.71185299
0.146326315 0.522652697 -7.73532068
NaN NaN NaN
0.121870585 0.465469676 -7.70139636
0.0968144488 0.4690786 -7.71051601
NaN NaN NaN
0.121870585 0.465469676 -7.70139636
0.118845575 0.482629435 -7.71923258
NaN NaN NaN
0.0881904358 0.685613819 -7.74110383
0.109842267 0.691130624 -7.74845538
NaN NaN NaN
0.0881904358 0.685613819 -7.74110383
0.0627926221 0.686439117 -7.75188923
NaN NaN NaN
0.0881904358 0.685613819 -7.74110383
0.0906941589 0.703553175 -7.75928882
NaN NaN NaN
0.0426331281 0.649315955 -7.73564109
0.0319083586 0.62985014 -7.738887
NaN NaN NaN
0.0426331281 0.649315955 -7.73564109
0.0418957727 0.666366732 -7.75360354
NaN NaN NaN
0.0426331281 0.649315955 -7.73564109
0.031327544 0.6469921 -7.75688672
