x y z
NaN NaN NaN
-3.22430213 0.0760353748 1.86911366
-3.68017072 0.0690868531 1.93051125
NaN NaN NaN
-3.22430213 0.0760353748 1.86911366
-3.70637759 0.0508709501 1.46576232
NaN NaN NaN
-3.22430213 0.0760353748 1.86911366
-3.35028998 0.0455449176 1.13515986
NaN NaN NaN
3.66583889 -0.0114789745 2.27515257
3.37568892 -0.00807197537 1.77286975
NaN NaN NaN
3.66583889 -0.0114789745 2.27515257
4.08004693 -0.0132456834 2.13043665
NaN NaN NaN
3.66583889 -0.0114789745 2.27515257
3.80494436 -0.0112934124 1.66726674
NaN NaN NaN
-3.82507824 0.0538267637 2.37560255
-3.68017072 0.0690868531 1.93051125
NaN NaN NaN
-3.82507824 0.0538267637 2.37560255
-4.31033274 0.0481670885 2.57953164
NaN NaN NaN
-3.82507824 0.0538267637 2.37560255
-4.08301516 0.0629465456 1.98476741
NaN NaN NaN
3.82507824 0.0538267637 2.37560255
3.68017072 0.0690868531 1.93051125
NaN NaN NaN
3.82507824 0.0538267637 2.37560255
4.32536654 0.0482799753 2.57486741
NaN NaN NaN
3.82507824 0.0538267637 2.37560255
4.08301516 0.0629465456 1.98476741
NaN NaN NaN
-4.60254583 -0.00275826985 3.37303449
-4.60049992 0.0411958135 3.15334811
NaN NaN NaN
-4.60254583 -0.00275826985 3.37303449
-4.60055542 -0.0207187063 3.15334039
NaN NaN NaN
-4.60254583 -0.00275826985 3.37303449
-4.998 0.0 3.343
NaN NaN NaN
-0.160439076 -0.406707305 1.02924764
-0.441 -0.704660702 1.07845586
NaN NaN NaN
-0.160439076 -0.406707305 1.02924764
0.0 -0.441 0.864389493
NaN NaN NaN
-0.160439076 -0.406707305 1.02924764
-0.154869045 -0.407965054 0.624252502
NaN NaN NaN
-0.160439076 -0.406707305 1.02924764
-0.441 -0.711321381 0.693502735
NaN NaN NaN
4.62845163 -0.00257757837 3.37106696
4.62741388 0.0417242198 3.1496006
NaN NaN NaN
4.62845163 -0.00257757837 3.37106696
4.62744202 -0.0206700868 3.14959668
NaN NaN NaN
4.62845163 -0.00257757837 3.37106696
4.998 0.0 3.343
NaN NaN NaN
1.05061215 -0.0323040658 0.887294925
1.01172922 -0.450148237 1.12240945
NaN NaN NaN
1.05061215 -0.0323040658 0.887294925
1.04509415 -0.434275597 0.757338727
NaN NaN NaN
1.05061215 -0.0323040658 0.887294925
1.08967217 -0.0389442684 0.446697954
NaN NaN NaN
1.05061215 -0.0323040658 0.887294925
1.4588572 -0.0225147504 0.506875225
NaN NaN NaN
-1.05061215 -0.0323040658 0.887294925
-1.0114392 -0.450286207 1.12558276
NaN NaN NaN
-1.05061215 -0.0323040658 0.887294925
-1.4774266 -0.0131741685 0.669962837
NaN NaN NaN
-1.05061215 -0.0323040658 0.887294925
-1.04457225 -0.434523882 0.763049292
NaN NaN NaN
-1.05061215 -0.0323040658 0.887294925
-1.08967217 -0.0389442684 0.446697954
NaN NaN NaN
-1.0114392 -0.450286207 1.12558276
-0.76772813 -0.686065949 1.12395288
NaN NaN NaN
-1.0114392 -0.450286207 1.12558276
-1.04457225 -0.434523882 0.763049292
NaN NaN NaN
-1.0114392 -0.450286207 1.12558276
-0.778723019 -0.691725083 0.759504629
NaN NaN NaN
1.01172922 -0.450148237 1.12240945
0.76772813 -0.686065949 1.12395288
NaN NaN NaN
1.01172922 -0.450148237 1.12240945
1.04509415 -0.434275597 0.757338727
NaN NaN NaN
1.01172922 -0.450148237 1.12240945
0.778723019 -0.691725083 0.759504629
NaN NaN NaN
0.0 0.788249101 0.348837084
0.217152114 0.715443776 0.349854675
NaN NaN NaN
0.0 0.788249101 0.348837084
-0.217152114 0.715443776 0.349854675
NaN NaN NaN
0.0 0.788249101 0.348837084
0.0 0.807334144 -0.0920663514
NaN NaN NaN
0.0 0.788249101 0.348837084
0.222206277 0.732744564 -0.0894686943
NaN NaN NaN
0.0 0.788249101 0.348837084
-0.222206277 0.732744564 -0.0894686943
NaN NaN NaN
1.59448422 -0.0115964341 0.953395698
2.14264502 0.000920288865 0.930251245
NaN NaN NaN
1.59448422 -0.0115964341 0.953395698
1.4588572 -0.0225147504 0.506875225
NaN NaN NaN
1.59448422 -0.0115964341 0.953395698
1.89012089 -0.00554422603 0.417256723
NaN NaN NaN
-4.60049992 0.0411958135 3.15334811
-4.31033274 0.0481670885 2.57953164
NaN NaN NaN
-4.60049992 0.0411958135 3.15334811
-4.998 0.0 3.343
NaN NaN NaN
-4.60049992 0.0411958135 3.15334811
-4.998 0.049 3.098
NaN NaN NaN
-4.60049992 0.0411958135 3.15334811
-4.73507268 0.047678116 2.69784122
NaN NaN NaN
-4.60049992 0.0411958135 3.15334811
-4.998 0.049 2.7938767
NaN NaN NaN
-2.72911803 0.0671593286 1.37074528
-2.26584962 0.0546434936 0.793795185
NaN NaN NaN
-2.72911803 0.0671593286 1.37074528
-3.35028998 0.0455449176 1.13515986
NaN NaN NaN
-2.72911803 0.0671593286 1.37074528
-3.02303291 0.0398599732 0.810557082
NaN NaN NaN
2.7290965 0.0671591468 1.37072898
2.26566998 0.0546535361 0.793962973
NaN NaN NaN
2.7290965 0.0671591468 1.37072898
3.35028998 0.0455449176 1.13515986
NaN NaN NaN
2.7290965 0.0671591468 1.37072898
3.02253964 0.0398888346 0.811051614
NaN NaN NaN
-1.66527451 -0.0137421924 0.952652949
-2.12701265 -0.0140329797 0.923978742
NaN NaN NaN
-1.66527451 -0.0137421924 0.952652949
-1.4774266 -0.0131741685 0.669962837
NaN NaN NaN
-1.66527451 -0.0137421924 0.952652949
-1.93199935 -0.0128057105 0.571658003
NaN NaN NaN
0.217152114 0.715443776 0.349854675
0.269624126 0.612714515 0.34849675
NaN NaN NaN
0.217152114 0.715443776 0.349854675
0.222206277 0.732744564 -0.0894686943
NaN NaN NaN
0.217152114 0.715443776 0.349854675
0.278745068 0.622223582 -0.0895025337
NaN NaN NaN
-0.217152114 0.715443776 0.349854675
-0.269624126 0.612714515 0.34849675
NaN NaN NaN
-0.217152114 0.715443776 0.349854675
-0.222206277 0.732744564 -0.0894686943
NaN NaN NaN
-0.217152114 0.715443776 0.349854675
-0.278745068 0.622223582 -0.0895025337
NaN NaN NaN
4.62741388 0.0417242198 3.1496006
4.32536654 0.0482799753 2.57486741
NaN NaN NaN
4.62741388 0.0417242198 3.1496006
4.998 0.0 3.343
NaN NaN NaN
4.62741388 0.0417242198 3.1496006
4.998 0.049 3.098
NaN NaN NaN
4.62741388 0.0417242198 3.1496006
4.73439087 0.0477688669 2.68703058
NaN NaN NaN
4.62741388 0.0417242198 3.1496006
4.998 0.049 2.7938767
NaN NaN NaN
-4.60055542 -0.0207187063 3.15334039
-4.32451963 -0.0213783596 2.75458262
NaN NaN NaN
-4.60055542 -0.0207187063 3.15334039
-4.998 0.0 3.343
NaN NaN NaN
-4.60055542 -0.0207187063 3.15334039
-4.69417539 -0.0214064831 2.66409187
NaN NaN NaN
-4.60055542 -0.0207187063 3.15334039
-4.998 -0.02 3.098
NaN NaN NaN
-4.60055542 -0.0207187063 3.15334039
-4.998 -0.02 2.79692253
NaN NaN NaN
-4.32451963 -0.0213783596 2.75458262
-3.87191512 -0.0190396738 2.10505815
NaN NaN NaN
-4.32451963 -0.0213783596 2.75458262
-4.69417539 -0.0214064831 2.66409187
NaN NaN NaN
-4.32451963 -0.0213783596 2.75458262
-4.47272503 -0.0201409693 2.30628713
NaN NaN NaN
4.62744202 -0.0206700868 3.14959668
4.36032749 -0.0178700121 2.74787823
NaN NaN NaN
4.62744202 -0.0206700868 3.14959668
4.998 0.0 3.343
NaN NaN NaN
4.62744202 -0.0206700868 3.14959668
4.74724313 -0.0188895391 2.73158075
NaN NaN NaN
4.62744202 -0.0206700868 3.14959668
4.998 -0.02 3.098
NaN NaN NaN
0.269624126 0.612714515 0.34849675
0.845102592 0.607489487 0.376745846
NaN NaN NaN
0.269624126 0.612714515 0.34849675
0.278745068 0.622223582 -0.0895025337
NaN NaN NaN
-0.269624126 0.612714515 0.34849675
-0.845102592 0.607489487 0.376745846
NaN NaN NaN
-0.269624126 0.612714515 0.34849675
-0.278745068 0.622223582 -0.0895025337
NaN NaN NaN
0.76772813 -0.686065949 1.12395288
0.441 -0.704660702 1.07845586
NaN NaN NaN
0.76772813 -0.686065949 1.12395288
0.778723019 -0.691725083 0.759504629
NaN NaN NaN
-0.76772813 -0.686065949 1.12395288
-0.441 -0.704660702 1.07845586
NaN NaN NaN
-0.76772813 -0.686065949 1.12395288
-0.778723019 -0.691725083 0.759504629
NaN NaN NaN
3.37568892 -0.00807197537 1.77286975
3.01131766 -0.00544333288 1.40324593
NaN NaN NaN
3.37568892 -0.00807197537 1.77286975
3.80494436 -0.0112934124 1.66726674
NaN NaN NaN
3.37568892 -0.00807197537 1.77286975
3.43665973 -0.0086735277 1.15544848
NaN NaN NaN
4.36032749 -0.0178700121 2.74787823
4.08004693 -0.0132456834 2.13043665
NaN NaN NaN
4.36032749 -0.0178700121 2.74787823
4.74724313 -0.0188895391 2.73158075
NaN NaN NaN
4.36032749 -0.0178700121 2.74787823
4.53727077 -0.0166029398 2.39363208
NaN NaN NaN
0.158149183 -0.407224378 0.862750287
0.441 -0.704660702 1.07845586
NaN NaN NaN
0.158149183 -0.407224378 0.862750287
0.0 -0.441 0.864389493
NaN NaN NaN
0.158149183 -0.407224378 0.862750287
0.441 -0.711321381 0.693502735
NaN NaN NaN
0.158149183 -0.407224378 0.862750287
0.151309458 -0.408768832 0.365436068
NaN NaN NaN
0.158149183 -0.407224378 0.862750287
0.0 -0.441 0.366691643
NaN NaN NaN
0.441 -0.704660702 1.07845586
0.778723019 -0.691725083 0.759504629
NaN NaN NaN
0.441 -0.704660702 1.07845586
0.441 -0.711321381 0.693502735
NaN NaN NaN
-0.441 -0.704660702 1.07845586
-0.778723019 -0.691725083 0.759504629
NaN NaN NaN
-0.441 -0.704660702 1.07845586
-0.441 -0.711321381 0.693502735
NaN NaN NaN
0.845102592 0.607489487 0.376745846
1.03131421 0.541314211 0.398773151
NaN NaN NaN
0.845102592 0.607489487 0.376745846
0.278745068 0.622223582 -0.0895025337
NaN NaN NaN
0.845102592 0.607489487 0.376745846
0.894768197 0.617219892 -0.0822048854
NaN NaN NaN
0.845102592 0.607489487 0.376745846
1.05152297 0.56152297 -0.0660283135
NaN NaN NaN
-0.845102592 0.607489487 0.376745846
-1.03131421 0.541314211 0.398773151
NaN NaN NaN
-0.845102592 0.607489487 0.376745846
-0.278745068 0.622223582 -0.0895025337
NaN NaN NaN
-0.845102592 0.607489487 0.376745846
-0.894768197 0.617219892 -0.0822048854
NaN NaN NaN
-0.845102592 0.607489487 0.376745846
-1.05152297 0.56152297 -0.0660283135
NaN NaN NaN
0.0 -0.441 0.864389493
-0.154869045 -0.407965054 0.624252502
NaN NaN NaN
0.0 -0.441 0.864389493
0.0 -0.441 0.366691643
NaN NaN NaN
3.68017072 0.0690868531 1.93051125
4.08301516 0.0629465456 1.98476741
NaN NaN NaN
3.68017072 0.0690868531 1.93051125
3.70637759 0.0508709501 1.46576232
NaN NaN NaN
3.68017072 0.0690868531 1.93051125
4.00074861 0.0510516753 1.62809089
NaN NaN NaN
-3.68017072 0.0690868531 1.93051125
-4.08301516 0.0629465456 1.98476741
NaN NaN NaN
-3.68017072 0.0690868531 1.93051125
-3.70637759 0.0508709501 1.46576232
NaN NaN NaN
-3.68017072 0.0690868531 1.93051125
-4.00074861 0.0510516753 1.62809089
NaN NaN NaN
-4.31033274 0.0481670885 2.57953164
-4.08301516 0.0629465456 1.98476741
NaN NaN NaN
-4.31033274 0.0481670885 2.57953164
-4.73507268 0.047678116 2.69784122
NaN NaN NaN
-4.31033274 0.0481670885 2.57953164
-4.76853668 0.0499011817 2.42594736
NaN NaN NaN
-4.31033274 0.0481670885 2.57953164
-4.4352128 0.0575782157 2.03220232
NaN NaN NaN
4.32536654 0.0482799753 2.57486741
4.08301516 0.0629465456 1.98476741
NaN NaN NaN
4.32536654 0.0482799753 2.57486741
4.73439087 0.0477688669 2.68703058
NaN NaN NaN
4.32536654 0.0482799753 2.57486741
4.71222321 0.0505912405 2.37249823
NaN NaN NaN
4.32536654 0.0482799753 2.57486741
4.4352128 0.0575782157 2.03220232
NaN NaN NaN
-3.57704632 -0.0181037133 1.87580998
-3.87191512 -0.0190396738 2.10505815
NaN NaN NaN
-3.57704632 -0.0181037133 1.87580998
-3.23246102 -0.0169033358 1.57273218
NaN NaN NaN
-3.57704632 -0.0181037133 1.87580998
-3.69034799 -0.016797786 1.41432031
NaN NaN NaN
-3.57704632 -0.0181037133 1.87580998
-3.99833036 -0.0177820455 1.65596606
NaN NaN NaN
1.03131421 0.541314211 0.398773151
1.05794303 0.138790424 0.587944499
NaN NaN NaN
1.03131421 0.541314211 0.398773151
1.08657437 0.152097948 0.134480517
NaN NaN NaN
1.03131421 0.541314211 0.398773151
1.05152297 0.56152297 -0.0660283135
NaN NaN NaN
-1.03131421 0.541314211 0.398773151
-1.05794303 0.138790424 0.587944499
NaN NaN NaN
-1.03131421 0.541314211 0.398773151
-1.08657437 0.152097948 0.134480517
NaN NaN NaN
-1.03131421 0.541314211 0.398773151
-1.05152297 0.56152297 -0.0660283135
NaN NaN NaN
1.05794303 0.138790424 0.587944499
1.46584572 0.0672514236 0.696929042
NaN NaN NaN
1.05794303 0.138790424 0.587944499
1.08657437 0.152097948 0.134480517
NaN NaN NaN
1.05794303 0.138790424 0.587944499
1.70535069 0.0454602348 0.25238879
NaN NaN NaN
-1.05794303 0.138790424 0.587944499
-1.46584572 0.0672514236 0.696929042
NaN NaN NaN
-1.05794303 0.138790424 0.587944499
-1.08657437 0.152097948 0.134480517
NaN NaN NaN
-3.87191512 -0.0190396738 2.10505815
-4.47272503 -0.0201409693 2.30628713
NaN NaN NaN
-3.87191512 -0.0190396738 2.10505815
-3.99833036 -0.0177820455 1.65596606
NaN NaN NaN
-3.87191512 -0.0190396738 2.10505815
-4.27362985 -0.0186492242 1.86780045
NaN NaN NaN
-3.23246102 -0.0169033358 1.57273218
-2.61756658 -0.0146226889 0.986160704
NaN NaN NaN
-3.23246102 -0.0169033358 1.57273218
-3.69034799 -0.016797786 1.41432031
NaN NaN NaN
-3.23246102 -0.0169033358 1.57273218
-3.37897225 -0.0156235394 1.11090144
NaN NaN NaN
1.46584572 0.0672514236 0.696929042
2.26566998 0.0546535361 0.793962973
NaN NaN NaN
1.46584572 0.0672514236 0.696929042
1.70535069 0.0454602348 0.25238879
NaN NaN NaN
-1.46584572 0.0672514236 0.696929042
-2.26584962 0.0546434936 0.793795185
NaN NaN NaN
-1.46584572 0.0672514236 0.696929042
-1.08657437 0.152097948 0.134480517
NaN NaN NaN
-1.46584572 0.0672514236 0.696929042
-1.70535069 0.0454602348 0.25238879
NaN NaN NaN
2.60329922 -0.0024565976 1.17248428
3.01131766 -0.00544333288 1.40324593
NaN NaN NaN
2.60329922 -0.0024565976 1.17248428
2.14264502 0.000920288865 0.930251245
NaN NaN NaN
2.60329922 -0.0024565976 1.17248428
3.12745407 -0.00644891058 0.85399362
NaN NaN NaN
2.60329922 -0.0024565976 1.17248428
2.81788185 -0.00422509826 0.545438188
NaN NaN NaN
2.60329922 -0.0024565976 1.17248428
2.50600711 -0.00198446888 0.240322951
NaN NaN NaN
3.01131766 -0.00544333288 1.40324593
3.43665973 -0.0086735277 1.15544848
NaN NaN NaN
3.01131766 -0.00544333288 1.40324593
3.12745407 -0.00644891058 0.85399362
NaN NaN NaN
2.14264502 0.000920288865 0.930251245
1.89012089 -0.00554422603 0.417256723
NaN NaN NaN
2.14264502 0.000920288865 0.930251245
2.50600711 -0.00198446888 0.240322951
NaN NaN NaN
-2.12701265 -0.0140329797 0.923978742
-2.61756658 -0.0146226889 0.986160704
NaN NaN NaN
-2.12701265 -0.0140329797 0.923978742
-1.93199935 -0.0128057105 0.571658003
NaN NaN NaN
-2.12701265 -0.0140329797 0.923978742
-2.408356 -0.013093721 0.538121984
NaN NaN NaN
-1.4774266 -0.0131741685 0.669962837
-1.08967217 -0.0389442684 0.446697954
NaN NaN NaN
-1.4774266 -0.0131741685 0.669962837
-1.93199935 -0.0128057105 0.571658003
NaN NaN NaN
-1.4774266 -0.0131741685 0.669962837
-1.71961009 -0.00878895305 0.222272206
NaN NaN NaN
4.998 0.0 3.343
4.998 0.049 3.098
NaN NaN NaN
4.998 0.0 3.343
4.998 -0.02 3.098
NaN NaN NaN
-4.998 0.0 3.343
-4.998 0.049 3.098
NaN NaN NaN
-4.998 0.0 3.343
-4.998 -0.02 3.098
NaN NaN NaN
4.08004693 -0.0132456834 2.13043665
3.80494436 -0.0112934124 1.66726674
NaN NaN NaN
4.08004693 -0.0132456834 2.13043665
4.53727077 -0.0166029398 2.39363208
NaN NaN NaN
4.08004693 -0.0132456834 2.13043665
4.2859387 -0.014821383 1.86100445
NaN NaN NaN
4.08004693 -0.0132456834 2.13043665
4.51222948 -0.0164629252 2.04788118
NaN NaN NaN
-1.04457225 -0.434523882 0.763049292
-1.08967217 -0.0389442684 0.446697954
NaN NaN NaN
-1.04457225 -0.434523882 0.763049292
-0.778723019 -0.691725083 0.759504629
NaN NaN NaN
-1.04457225 -0.434523882 0.763049292
-1.08806401 -0.413833627 0.287173424
NaN NaN NaN
-1.04457225 -0.434523882 0.763049292
-0.793163591 -0.69915773 0.280842161
NaN NaN NaN
1.04509415 -0.434275597 0.757338727
1.08967217 -0.0389442684 0.446697954
NaN NaN NaN
1.04509415 -0.434275597 0.757338727
0.778723019 -0.691725083 0.759504629
NaN NaN NaN
1.04509415 -0.434275597 0.757338727
1.0888903 -0.413440538 0.278132365
NaN NaN NaN
1.04509415 -0.434275597 0.757338727
0.793163591 -0.69915773 0.280842161
NaN NaN NaN
-0.154869045 -0.407965054 0.624252502
-0.441 -0.711321381 0.693502735
NaN NaN NaN
-0.154869045 -0.407965054 0.624252502
0.0 -0.441 0.366691643
NaN NaN NaN
-0.154869045 -0.407965054 0.624252502
-0.148637014 -0.409372287 0.171123509
NaN NaN NaN
-0.154869045 -0.407965054 0.624252502
-0.441 -0.71951969 0.219682557
NaN NaN NaN
2.26566998 0.0546535361 0.793962973
3.02253964 0.0398888346 0.811051614
NaN NaN NaN
2.26566998 0.0546535361 0.793962973
1.70535069 0.0454602348 0.25238879
NaN NaN NaN
2.26566998 0.0546535361 0.793962973
2.74188072 0.0303552036 0.410236151
NaN NaN NaN
2.26566998 0.0546535361 0.793962973
2.36343676 0.0283256263 0.154308576
NaN NaN NaN
-2.26584962 0.0546434936 0.793795185
-3.02303291 0.0398599732 0.810557082
NaN NaN NaN
-2.26584962 0.0546434936 0.793795185
-1.70535069 0.0454602348 0.25238879
NaN NaN NaN
-2.26584962 0.0546434936 0.793795185
-2.69348147 0.034078369 0.482185563
NaN NaN NaN
-2.26584962 0.0546434936 0.793795185
-2.36393003 0.0282967648 0.153814044
NaN NaN NaN
4.08301516 0.0629465456 1.98476741
4.00074861 0.0510516753 1.62809089
NaN NaN NaN
4.08301516 0.0629465456 1.98476741
4.4352128 0.0575782157 2.03220232
NaN NaN NaN
4.08301516 0.0629465456 1.98476741
4.6248988 0.0424543649 1.73623464
NaN NaN NaN
4.08301516 0.0629465456 1.98476741
4.39656166 0.0384484502 1.50871504
NaN NaN NaN
-4.08301516 0.0629465456 1.98476741
-4.00074861 0.0510516753 1.62809089
NaN NaN NaN
-4.08301516 0.0629465456 1.98476741
-4.4352128 0.0575782157 2.03220232
NaN NaN NaN
-4.08301516 0.0629465456 1.98476741
-4.6248988 0.0424543649 1.73623464
NaN NaN NaN
-4.08301516 0.0629465456 1.98476741
-4.39656166 0.0384484502 1.50871504
NaN NaN NaN
-2.61756658 -0.0146226889 0.986160704
-3.37897225 -0.0156235394 1.11090144
NaN NaN NaN
-2.61756658 -0.0146226889 0.986160704
-2.408356 -0.013093721 0.538121984
NaN NaN NaN
-2.61756658 -0.0146226889 0.986160704
-3.05338497 -0.0143698972 0.78512061
NaN NaN NaN
4.998 0.049 3.098
4.998 -0.02 3.098
NaN NaN NaN
4.998 0.049 3.098
4.998 0.049 2.7938767
NaN NaN NaN
4.998 0.049 3.098
4.998 -0.02 2.79692253
NaN NaN NaN
-4.998 0.049 3.098
-4.998 -0.02 3.098
NaN NaN NaN
-4.998 0.049 3.098
-4.998 0.049 2.7938767
NaN NaN NaN
-4.998 0.049 3.098
-4.998 -0.02 2.79692253
NaN NaN NaN
-4.73507268 0.047678116 2.69784122
-4.998 0.049 2.7938767
NaN NaN NaN
-4.73507268 0.047678116 2.69784122
-4.76853668 0.0499011817 2.42594736
NaN NaN NaN
-4.73507268 0.047678116 2.69784122
-4.998 0.049 2.53649571
NaN NaN NaN
1.08967217 -0.0389442684 0.446697954
1.4588572 -0.0225147504 0.506875225
NaN NaN NaN
1.08967217 -0.0389442684 0.446697954
1.0888903 -0.413440538 0.278132365
NaN NaN NaN
1.08967217 -0.0389442684 0.446697954
1.13242971 -0.0462130512 -0.035607161
NaN NaN NaN
1.08967217 -0.0389442684 0.446697954
1.45595491 -0.0321505937 -0.125245365
NaN NaN NaN
-1.08967217 -0.0389442684 0.446697954
-1.71961009 -0.00878895305 0.222272206
NaN NaN NaN
-1.08967217 -0.0389442684 0.446697954
-1.08806401 -0.413833627 0.287173424
NaN NaN NaN
-1.08967217 -0.0389442684 0.446697954
-1.13242971 -0.0462130512 -0.035607161
NaN NaN NaN
4.73439087 0.0477688669 2.68703058
4.998 0.049 2.7938767
NaN NaN NaN
4.73439087 0.0477688669 2.68703058
4.71222321 0.0505912405 2.37249823
NaN NaN NaN
4.73439087 0.0477688669 2.68703058
4.998 0.049 2.53649571
NaN NaN NaN
1.4588572 -0.0225147504 0.506875225
1.89012089 -0.00554422603 0.417256723
NaN NaN NaN
1.4588572 -0.0225147504 0.506875225
1.45595491 -0.0321505937 -0.125245365
NaN NaN NaN
1.4588572 -0.0225147504 0.506875225
1.8544508 -0.0124943741 -0.106564153
NaN NaN NaN
-4.69417539 -0.0214064831 2.66409187
-4.47272503 -0.0201409693 2.30628713
NaN NaN NaN
-4.69417539 -0.0214064831 2.66409187
-4.998 -0.02 2.79692253
NaN NaN NaN
-4.69417539 -0.0214064831 2.66409187
-4.7712567 -0.0207665537 2.43213364
NaN NaN NaN
-4.69417539 -0.0214064831 2.66409187
-4.998 -0.02 2.54130138
NaN NaN NaN
4.74724313 -0.0188895391 2.73158075
4.998 -0.02 3.098
NaN NaN NaN
4.74724313 -0.0188895391 2.73158075
4.53727077 -0.0166029398 2.39363208
NaN NaN NaN
4.74724313 -0.0188895391 2.73158075
4.998 -0.02 2.79692253
NaN NaN NaN
4.74724313 -0.0188895391 2.73158075
4.77222897 -0.0183386321 2.44641688
NaN NaN NaN
4.74724313 -0.0188895391 2.73158075
4.998 -0.02 2.54130138
NaN NaN NaN
4.998 -0.02 3.098
4.998 -0.02 2.79692253
NaN NaN NaN
-4.998 -0.02 3.098
-4.998 -0.02 2.79692253
NaN NaN NaN
0.778723019 -0.691725083 0.759504629
0.441 -0.711321381 0.693502735
NaN NaN NaN
0.778723019 -0.691725083 0.759504629
0.793163591 -0.69915773 0.280842161
NaN NaN NaN
-0.778723019 -0.691725083 0.759504629
-0.441 -0.711321381 0.693502735
NaN NaN NaN
-0.778723019 -0.691725083 0.759504629
-0.793163591 -0.69915773 0.280842161
NaN NaN NaN
3.80494436 -0.0112934124 1.66726674
4.2859387 -0.014821383 1.86100445
NaN NaN NaN
3.80494436 -0.0112934124 1.66726674
3.43665973 -0.0086735277 1.15544848
NaN NaN NaN
3.80494436 -0.0112934124 1.66726674
4.39657647 -0.015693351 1.51657647
NaN NaN NaN
3.80494436 -0.0112934124 1.66726674
4.13773352 -0.0138398391 1.25773352
NaN NaN NaN
3.80494436 -0.0112934124 1.66726674
3.84695238 -0.0117576254 0.966952381
NaN NaN NaN
4.53727077 -0.0166029398 2.39363208
4.77222897 -0.0183386321 2.44641688
NaN NaN NaN
4.53727077 -0.0166029398 2.39363208
4.51222948 -0.0164629252 2.04788118
NaN NaN NaN
4.53727077 -0.0166029398 2.39363208
4.77165851 -0.0183522524 2.21655201
NaN NaN NaN
0.0 0.807334144 -0.0920663514
0.222206277 0.732744564 -0.0894686943
NaN NaN NaN
0.0 0.807334144 -0.0920663514
-0.222206277 0.732744564 -0.0894686943
NaN NaN NaN
0.0 0.807334144 -0.0920663514
0.0 0.822102928 -0.433255387
NaN NaN NaN
0.0 0.807334144 -0.0920663514
0.226114064 0.746121219 -0.429145555
NaN NaN NaN
0.0 0.807334144 -0.0920663514
-0.226114064 0.746121219 -0.429145555
NaN NaN NaN
-4.47272503 -0.0201409693 2.30628713
-4.7712567 -0.0207665537 2.43213364
NaN NaN NaN
-4.47272503 -0.0201409693 2.30628713
-4.27362985 -0.0186492242 1.86780045
NaN NaN NaN
-4.47272503 -0.0201409693 2.30628713
-4.59618163 -0.0193646196 2.01679834
NaN NaN NaN
-4.47272503 -0.0201409693 2.30628713
-4.77678722 -0.0200376377 2.19012468
NaN NaN NaN
0.441 -0.711321381 0.693502735
0.151309458 -0.408768832 0.365436068
NaN NaN NaN
0.441 -0.711321381 0.693502735
0.793163591 -0.69915773 0.280842161
NaN NaN NaN
0.441 -0.711321381 0.693502735
0.441 -0.71951969 0.219682557
NaN NaN NaN
-0.441 -0.711321381 0.693502735
-0.793163591 -0.69915773 0.280842161
NaN NaN NaN
-0.441 -0.711321381 0.693502735
-0.441 -0.71951969 0.219682557
NaN NaN NaN
-1.93199935 -0.0128057105 0.571658003
-2.408356 -0.013093721 0.538121984
NaN NaN NaN
-1.93199935 -0.0128057105 0.571658003
-1.71961009 -0.00878895305 0.222272206
NaN NaN NaN
-1.93199935 -0.0128057105 0.571658003
-2.195816 -0.0118104018 0.172037197
NaN NaN NaN
0.222206277 0.732744564 -0.0894686943
0.278745068 0.622223582 -0.0895025337
NaN NaN NaN
0.222206277 0.732744564 -0.0894686943
0.226114064 0.746121219 -0.429145555
NaN NaN NaN
0.222206277 0.732744564 -0.0894686943
0.285791662 0.629570031 -0.42788896
NaN NaN NaN
-0.222206277 0.732744564 -0.0894686943
-0.278745068 0.622223582 -0.0895025337
NaN NaN NaN
-0.222206277 0.732744564 -0.0894686943
-0.226114064 0.746121219 -0.429145555
NaN NaN NaN
-0.222206277 0.732744564 -0.0894686943
-0.285791662 0.629570031 -0.42788896
NaN NaN NaN
3.70637759 0.0508709501 1.46576232
3.35028998 0.0455449176 1.13515986
NaN NaN NaN
3.70637759 0.0508709501 1.46576232
4.00074861 0.0510516753 1.62809089
NaN NaN NaN
3.70637759 0.0508709501 1.46576232
4.13761792 0.0339055776 1.25069842
NaN NaN NaN
3.70637759 0.0508709501 1.46576232
3.84668512 0.0288014933 0.960807262
NaN NaN NaN
-3.70637759 0.0508709501 1.46576232
-3.35028998 0.0455449176 1.13515986
NaN NaN NaN
-3.70637759 0.0508709501 1.46576232
-4.00074861 0.0510516753 1.62809089
NaN NaN NaN
-3.70637759 0.0508709501 1.46576232
-4.13761792 0.0339055776 1.25069842
NaN NaN NaN
-3.70637759 0.0508709501 1.46576232
-3.84668512 0.0288014933 0.960807262
NaN NaN NaN
0.278745068 0.622223582 -0.0895025337
0.894768197 0.617219892 -0.0822048854
NaN NaN NaN
0.278745068 0.622223582 -0.0895025337
0.285791662 0.629570031 -0.42788896
NaN NaN NaN
0.278745068 0.622223582 -0.0895025337
0.633663582 0.627396637 -0.449254465
NaN NaN NaN
-0.278745068 0.622223582 -0.0895025337
-0.894768197 0.617219892 -0.0822048854
NaN NaN NaN
-0.278745068 0.622223582 -0.0895025337
-0.285791662 0.629570031 -0.42788896
NaN NaN NaN
-0.278745068 0.622223582 -0.0895025337
